file,method,missing_type,missing_percent,iter,column,imputer,f1_score,accuracy,mcc
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_2919,mode,,0.8545454545454545,
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_3144,mode,,0.7016129032258065,
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_3145,mode,,0.5158730158730159,
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_3153,mode,,0.8113207547169812,
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_3166,mode,,0.8017241379310345,
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_3169,mode,,0.736,
NA_MNAR_40_1.csv,mode,MNAR,40,1,Q_3420,mode,,0.7777777777777778,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_2265,mode,,0.6624203821656051,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_2300,mode,,0.48148148148148145,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_2322,mode,,0.5271739130434783,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_2347,mode,,,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_2841,mode,,0.8114285714285714,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_2862,mode,,0.7582417582417582,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_2876,mode,,,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_2890,mode,,0.865979381443299,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_2919,mode,,0.8160919540229885,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_3144,mode,,0.7422680412371134,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_3145,mode,,0.4842105263157895,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_3153,mode,,,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_3166,mode,,0.7650273224043715,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_3169,mode,,0.76,
NA_MAR_50_0.csv,mode,MAR,50,0,Q_3420,mode,,0.8413461538461539,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_2265,mode,,0.5952380952380952,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_2300,mode,,0.43617021276595747,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_2322,mode,,0.5316455696202531,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_2347,mode,,0.851063829787234,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_2841,mode,,0.788235294117647,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_2862,mode,,0.7083333333333334,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_2876,mode,,0.6,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_2890,mode,,0.8620689655172413,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_2919,mode,,0.845360824742268,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_3144,mode,,0.8148148148148148,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_3145,mode,,0.42105263157894735,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_3153,mode,,0.8723404255319149,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_3166,mode,,0.8105263157894737,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_3169,mode,,0.7954545454545454,
NA_MNAR_30_0.csv,mode,MNAR,30,0,Q_3420,mode,,0.8023255813953488,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_2265,mode,,0.6144578313253012,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_2300,mode,,0.4268292682926829,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_2322,mode,,0.5454545454545454,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_2347,mode,,0.8555555555555555,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_2841,mode,,0.8085106382978723,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_2862,mode,,0.723404255319149,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_2876,mode,,0.6237623762376238,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_2890,mode,,0.7922077922077922,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_2919,mode,,0.7790697674418605,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_3144,mode,,0.6756756756756757,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_3145,mode,,0.28735632183908044,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_3153,mode,,0.93,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_3166,mode,,0.8131868131868132,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_3169,mode,,0.8111111111111111,
NA_MNAR_30_1.csv,mode,MNAR,30,1,Q_3420,mode,,0.7857142857142857,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_2265,mode,,0.4878048780487805,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_2300,mode,,0.36231884057971014,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_2322,mode,,0.4444444444444444,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_2347,mode,,0.8153846153846154,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_2841,mode,,0.782051282051282,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_2862,mode,,0.6712328767123288,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_2876,mode,,,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_2890,mode,,0.8,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_2919,mode,,0.828125,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_3144,mode,,,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_3145,mode,,0.3283582089552239,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_3153,mode,,0.9358974358974359,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_3166,mode,,,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_3169,mode,,0.7413793103448276,
NA_MAR_20_1.csv,mode,MAR,20,1,Q_3420,mode,,0.8,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_2265,mode,,0.6201117318435754,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_2300,mode,,,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_2322,mode,,,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_2347,mode,,0.8430232558139535,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_2841,mode,,0.7833333333333333,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_2862,mode,,0.6881720430107527,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_2876,mode,,0.5760869565217391,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_2890,mode,,0.8695652173913043,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_2919,mode,,0.8631578947368421,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_3144,mode,,0.711764705882353,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_3145,mode,,0.43478260869565216,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_3153,mode,,,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_3166,mode,,0.8409090909090909,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_3169,mode,,0.6944444444444444,
NA_MAR_50_1.csv,mode,MAR,50,1,Q_3420,mode,,0.7932960893854749,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_2265,mode,,0.638095238095238,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_2300,mode,,0.46551724137931033,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_2322,mode,,0.48672566371681414,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_2347,mode,,0.875,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_2841,mode,,0.7428571428571429,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_2862,mode,,0.7166666666666667,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_2876,mode,,0.6086956521739131,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_2890,mode,,0.8301886792452831,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_2919,mode,,0.8153846153846154,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_3144,mode,,0.7758620689655172,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_3145,mode,,0.5206611570247934,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_3153,mode,,0.8695652173913043,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_3166,mode,,0.7589285714285714,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_3169,mode,,0.7295081967213115,
NA_MCAR_40_1.csv,mode,MCAR,40,1,Q_3420,mode,,0.8181818181818182,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_2265,mode,,0.5714285714285714,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_2300,mode,,0.6,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_2322,mode,,0.6363636363636364,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_2347,mode,,0.88,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_2841,mode,,0.7647058823529411,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_2862,mode,,0.7,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_2876,mode,,0.6428571428571429,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_2890,mode,,0.90625,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_2919,mode,,0.868421052631579,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_3144,mode,,0.75,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_3145,mode,,0.4827586206896552,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_3153,mode,,0.8695652173913043,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_3166,mode,,0.9130434782608695,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_3169,mode,,0.6,
NA_MCAR_10_0.csv,mode,MCAR,10,0,Q_3420,mode,,0.7419354838709677,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_2265,mode,,0.6864406779661016,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_2300,mode,,0.42105263157894735,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_2322,mode,,0.5714285714285714,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_2347,mode,,,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_2841,mode,,,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_2862,mode,,0.7154471544715447,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_2876,mode,,0.5980392156862745,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_2890,mode,,0.8503937007874016,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_2919,mode,,0.775,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_3144,mode,,0.7079646017699115,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_3145,mode,,0.5333333333333333,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_3153,mode,,0.8660714285714286,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_3166,mode,,,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_3169,mode,,0.7258064516129032,
NA_MAR_30_1.csv,mode,MAR,30,1,Q_3420,mode,,0.8921568627450981,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_2265,mode,,0.6081081081081081,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_2300,mode,,0.5036496350364964,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_2322,mode,,0.5486111111111112,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_2347,mode,,0.8397435897435898,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_2841,mode,,0.7746478873239436,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_2862,mode,,0.7152317880794702,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_2876,mode,,0.6054421768707483,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_2890,mode,,0.8639455782312925,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_2919,mode,,0.8366013071895425,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_3144,mode,,0.7302631578947368,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_3145,mode,,0.4444444444444444,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_3153,mode,,0.8707482993197279,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_3166,mode,,0.8266666666666667,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_3169,mode,,0.7449664429530202,
NA_MCAR_50_0.csv,mode,MCAR,50,0,Q_3420,mode,,0.8280254777070064,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_2265,mode,,0.7213114754098361,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_2300,mode,,0.5535714285714286,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_2322,mode,,0.5084745762711864,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_2347,mode,,0.875,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_2841,mode,,0.734375,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_2862,mode,,0.7714285714285715,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_2876,mode,,0.5737704918032787,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_2890,mode,,0.8524590163934426,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_2919,mode,,0.875,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_3144,mode,,0.6935483870967742,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_3145,mode,,0.36538461538461536,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_3153,mode,,0.8870967741935484,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_3166,mode,,0.7428571428571429,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_3169,mode,,0.6,
NA_MNAR_20_1.csv,mode,MNAR,20,1,Q_3420,mode,,0.8955223880597015,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_2265,mode,,,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_2300,mode,,,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_2322,mode,,0.515625,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_2347,mode,,0.8285714285714286,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_2841,mode,,0.8356164383561644,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_2862,mode,,0.7411764705882353,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_2876,mode,,,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_2890,mode,,0.875,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_2919,mode,,0.7567567567567568,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_3144,mode,,0.8026315789473685,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_3145,mode,,0.36065573770491804,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_3153,mode,,0.927536231884058,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_3166,mode,,0.8904109589041096,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_3169,mode,,0.6857142857142857,
NA_MAR_20_0.csv,mode,MAR,20,0,Q_3420,mode,,0.7792207792207793,
NA_MNAR_20_0.csv,mode,MNAR,20,0,Q_2265,mode,,0.6451612903225806,
NA_MNAR_20_0.csv,mode,MNAR,20,0,Q_2300,mode,,0.5,
NA_MNAR_20_0.csv,mode,MNAR,20,0,Q_2322,mode,,0.7288135593220338,
NA_MNAR_20_0.csv,mode,MNAR,20,0,Q_2347,mode,,0.9285714285714286,
NA_MNAR_20_0.csv,mode,MNAR,20,0,Q_2841,mode,,0.7777777777777778,
NA_MNAR_20_0.csv,mode,MNAR,20,0,Q_2862,mode,,0.6428571428571429,
NA_MNAR_20_0.csv,mode,MNAR,20,0,Q_2876,mode,,0.6714285714285714,
