file,method,missing_type,missing_percent,iteration,column,f1_score,accuracy,mcc
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2944,0.0,0.89,-0.0335012605086404
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2945,0.9161290322580645,0.8586956521739131,0.48086251483135456
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2948,0.6336633663366337,0.6442307692307693,0.30245757504305243
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2958,0.11764705882352941,0.8623853211009175,0.043388515258367996
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2964,0.3333333333333333,0.9230769230769231,0.31754264805429416
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2967,0.9558823529411765,0.9178082191780822,0.3558823529411765
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_2968,0.8059701492537313,0.7475728155339806,0.45060808558840443
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3016,0.711864406779661,0.7301587301587301,0.4614689903257402
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3022,0.7843137254901961,0.7105263157894737,0.3454408611617303
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3028,0.9318181818181818,0.8775510204081632,0.33181818181818185
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3063,0.7692307692307693,0.8085106382978723,0.6249734397208463
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3074,0.7755102040816326,0.7317073170731707,0.44309102548206175
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3085,0.0,0.8269230769230769,-0.09415544714433868
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3088,0.7407407407407407,0.7543859649122807,0.5092742061905641
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3089,0.6666666666666666,0.9821428571428571,0.7006490497453707
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3093,0.7777777777777778,0.7209302325581395,0.4061647868630184
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3095,0.36363636363636365,0.8541666666666666,0.28354659422455686
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3098,,0.9830508474576272,
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3100,0.8723404255319149,0.7894736842105263,0.3355085045348392
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3107,0.0,0.8928571428571429,-0.05337605126836238
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3108,0.8571428571428571,0.7959183673469388,0.5
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3109,,1.0,
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3113,0.7017543859649122,0.6792452830188679,0.3592087500776887
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3115,,0.9795918367346939,
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3116,0.9333333333333333,0.8863636363636364,0.573885641347411
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3117,0.6274509803921569,0.6724137931034483,0.33880532145369163
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3120,0.18181818181818182,0.8301886792452831,0.17414875159107188
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3121,0.4827586206896552,0.6808510638297872,0.2881299813969482
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3122,,0.9090909090909091,
