Type,Percent,Iter,Method,var_x,var_y,corr_complete,corr_imputed
MNAR,50,3,miceSample,X5220,X5226,0.22752331878378967,-0.041758929735889086
MNAR,50,3,mode,X4676,X4729,-0.13458643807329113,-0.10495563892749889
MNAR,50,3,mode,X4676,X4745,0.28750101650468146,0.06238113476546211
MNAR,50,3,mode,X4676,X4776,-0.13607275948655725,-0.20111031338364005
MNAR,50,3,mode,X4676,X4780,0.03227066473069483,-0.045474263573701976
MNAR,50,3,mode,X4676,X4794,0.28726106556196107,0.012603111677244518
MNAR,50,3,mode,X4676,X4828,-0.05016493268689705,-0.04700219296101779
MNAR,50,3,mode,X4676,X4954,-0.07620521767690396,-0.07992526272092815
MNAR,50,3,mode,X4676,X5196,0.14065543365021957,0.010722965566701144
MNAR,50,3,mode,X4676,X5220,0.1580721727478751,-0.045153575550178585
MNAR,50,3,mode,X4676,X5226,0.31866359788405507,0.08320438945511345
MNAR,50,3,mode,X4729,X4745,0.1877755227700502,0.1230016956329396
MNAR,50,3,mode,X4729,X4776,-0.039420938985009576,-0.009033575156041853
MNAR,50,3,mode,X4729,X4780,-0.07511823494614298,-0.05290859178382087
MNAR,50,3,mode,X4729,X4794,-0.019198646680501544,0.08843864207554965
MNAR,50,3,mode,X4729,X4828,0.2593770060105025,0.3011582145986168
MNAR,50,3,mode,X4729,X4954,0.03339604365470998,0.07636130446312656
MNAR,50,3,mode,X4729,X5196,0.08442936399243549,0.0090335751560419
MNAR,50,3,mode,X4729,X5220,0.11297776096650695,0.01671263941512245
MNAR,50,3,mode,X4729,X5226,-0.14181228161804507,-0.014325162194408882
MNAR,50,3,mode,X4745,X4776,-0.04755867404892234,-0.011185081444611132
MNAR,50,3,mode,X4745,X4780,0.022871412401678868,0.06365618567291444
MNAR,50,3,mode,X4745,X4794,0.32942204912556916,0.29662444217980233
MNAR,50,3,mode,X4745,X4828,-0.03625601174099287,0.13262250508637863
MNAR,50,3,mode,X4745,X4954,0.05991069443423865,0.14340396021086574
MNAR,50,3,mode,X4745,X5196,0.18851541041753805,0.09227692191804278
MNAR,50,3,mode,X4745,X5220,0.2053009022573063,-0.03544519411235255
MNAR,50,3,mode,X4745,X5226,0.17814625364561698,0.2610634311819374
MNAR,50,3,mode,X4776,X4780,0.20718306749297075,0.30106630136638596
MNAR,50,3,mode,X4776,X4794,0.04744317966081159,0.023760785502486198
MNAR,50,3,mode,X4776,X4828,0.0268928604497047,0.20415998004828484
MNAR,50,3,mode,X4776,X4954,0.17110590491418556,0.13775812222924055
MNAR,50,3,mode,X4776,X5196,0.010769979595619854,-0.06123550040464008
MNAR,50,3,mode,X4776,X5220,-0.035363841004637166,-0.018047070453797494
MNAR,50,3,mode,X4776,X5226,-0.011809596141917369,0.07936808240794331
MNAR,50,3,mode,X4780,X4794,0.03309907911159734,0.05814478769264061
MNAR,50,3,mode,X4780,X4828,0.11338773642554473,0.1800888103214264
MNAR,50,3,mode,X4780,X4954,0.11937327817625405,0.12236788511646332
MNAR,50,3,mode,X4780,X5196,0.0075137545420497776,0.027713216025357704
MNAR,50,3,mode,X4780,X5220,0.08540252551527888,0.040806352091809536
MNAR,50,3,mode,X4780,X5226,0.08365805205931719,0.12688456720290628
MNAR,50,3,mode,X4794,X4828,-0.10340253000749859,0.14922600619195034
MNAR,50,3,mode,X4794,X4954,0.023889661829999725,0.10886095685467334
MNAR,50,3,mode,X4794,X5196,0.07804819248859426,0.055746458294294414
MNAR,50,3,mode,X4794,X5220,0.22125520449865627,0.11262406254002358
MNAR,50,3,mode,X4794,X5226,0.293182992258981,0.36602391482712787
MNAR,50,3,mode,X4828,X4954,0.0898312082395111,0.1054389039968271
MNAR,50,3,mode,X4828,X5196,0.0867489979267865,0.05026320010141308
MNAR,50,3,mode,X4828,X5220,-0.08470571522883175,-0.015574298934106064
MNAR,50,3,mode,X4828,X5226,0.005257824127121005,0.16365562315033994
MNAR,50,3,mode,X4954,X5196,0.05668076556096307,0.015078731763668161
MNAR,50,3,mode,X4954,X5220,0.01332638833778191,-0.010412491483153622
MNAR,50,3,mode,X4954,X5226,0.009115046960387117,0.08678533092411712
MNAR,50,3,mode,X5196,X5220,0.010876706757180532,0.0180470704537975
MNAR,50,3,mode,X5196,X5226,0.19674565372836075,0.1075066989043995
MNAR,50,3,mode,X5220,X5226,0.22752331878378967,0.0793382527506599
MNAR,50,4,missForest,X4676,X4729,-0.13458643807329113,-0.2221158626322196
MNAR,50,4,missForest,X4676,X4745,0.28750101650468146,0.42483546384077303
MNAR,50,4,missForest,X4676,X4776,-0.13607275948655725,-0.23755279953877606
MNAR,50,4,missForest,X4676,X4780,0.03227066473069483,0.01331138152776988
MNAR,50,4,missForest,X4676,X4794,0.28726106556196107,0.4312859315359462
MNAR,50,4,missForest,X4676,X4828,-0.05016493268689705,-0.232194884776865
MNAR,50,4,missForest,X4676,X4954,-0.07620521767690396,0.007346030451221365
MNAR,50,4,missForest,X4676,X5196,0.14065543365021957,0.2315315305856879
MNAR,50,4,missForest,X4676,X5220,0.1580721727478751,0.3791103216100836
MNAR,50,4,missForest,X4676,X5226,0.31866359788405507,0.5653369999933879
MNAR,50,4,missForest,X4729,X4745,0.1877755227700502,0.11510081282124203
MNAR,50,4,missForest,X4729,X4776,-0.039420938985009576,-0.060444643481781926
MNAR,50,4,missForest,X4729,X4780,-0.07511823494614298,-0.08658543690271128
MNAR,50,4,missForest,X4729,X4794,-0.019198646680501544,-0.04735490533211199
MNAR,50,4,missForest,X4729,X4828,0.2593770060105025,0.32001595386332593
MNAR,50,4,missForest,X4729,X4954,0.03339604365470998,0.09355656783647096
MNAR,50,4,missForest,X4729,X5196,0.08442936399243549,0.014046924872589336
MNAR,50,4,missForest,X4729,X5220,0.11297776096650695,0.07525223114414742
MNAR,50,4,missForest,X4729,X5226,-0.14181228161804507,-0.08014331061456553
MNAR,50,4,missForest,X4745,X4776,-0.04755867404892234,-0.09349815850017179
MNAR,50,4,missForest,X4745,X4780,0.022871412401678868,-0.048741841967127185
MNAR,50,4,missForest,X4745,X4794,0.32942204912556916,0.45689227001654387
MNAR,50,4,missForest,X4745,X4828,-0.03625601174099287,-0.036113067684010514
MNAR,50,4,missForest,X4745,X4954,0.05991069443423865,0.07266973162123648
MNAR,50,4,missForest,X4745,X5196,0.18851541041753805,0.22462469444565555
MNAR,50,4,missForest,X4745,X5220,0.2053009022573063,0.3464647101532882
MNAR,50,4,missForest,X4745,X5226,0.17814625364561698,0.4873059923938741
MNAR,50,4,missForest,X4776,X4780,0.20718306749297075,0.12770635707861402
MNAR,50,4,missForest,X4776,X4794,0.04744317966081159,0.015848577035006483
MNAR,50,4,missForest,X4776,X4828,0.0268928604497047,0.03276738951072619
MNAR,50,4,missForest,X4776,X4954,0.17110590491418556,0.48026917675701164
MNAR,50,4,missForest,X4776,X5196,0.010769979595619854,0.03881618771300757
MNAR,50,4,missForest,X4776,X5220,-0.035363841004637166,-0.05046412013277005
MNAR,50,4,missForest,X4776,X5226,-0.011809596141917369,-0.07197874106759244
MNAR,50,4,missForest,X4780,X4794,0.03309907911159734,-0.014244746898024532
MNAR,50,4,missForest,X4780,X4828,0.11338773642554473,0.09158666253258035
MNAR,50,4,missForest,X4780,X4954,0.11937327817625405,0.09145930965878914
MNAR,50,4,missForest,X4780,X5196,0.0075137545420497776,-0.08046264927433006
MNAR,50,4,missForest,X4780,X5220,0.08540252551527888,0.0433700125621695
MNAR,50,4,missForest,X4780,X5226,0.08365805205931719,0.08508191349291438
MNAR,50,4,missForest,X4794,X4828,-0.10340253000749859,-0.12912917590229786
MNAR,50,4,missForest,X4794,X4954,0.023889661829999725,0.1219687403656101
MNAR,50,4,missForest,X4794,X5196,0.07804819248859426,0.08453047317625104
MNAR,50,4,missForest,X4794,X5220,0.22125520449865627,0.2684494045523651
MNAR,50,4,missForest,X4794,X5226,0.293182992258981,0.4568922700165432
MNAR,50,4,missForest,X4828,X4954,0.0898312082395111,0.04801113760305553
MNAR,50,4,missForest,X4828,X5196,0.0867489979267865,0.07248835231833126
MNAR,50,4,missForest,X4828,X5220,-0.08470571522883175,-0.16944636686983125
MNAR,50,4,missForest,X4828,X5226,0.005257824127121005,-0.09105229196394807
MNAR,50,4,missForest,X4954,X5196,0.05668076556096307,0.06418343268749398
MNAR,50,4,missForest,X4954,X5220,0.01332638833778191,0.03994958126723275
MNAR,50,4,missForest,X4954,X5226,0.009115046960387117,0.02618247683412187
MNAR,50,4,missForest,X5196,X5220,0.010876706757180532,-0.1292004221630691
MNAR,50,4,missForest,X5196,X5226,0.19674565372836075,0.20152499182535746
MNAR,50,4,missForest,X5220,X5226,0.22752331878378967,0.3011377480730837
MNAR,50,4,mice,X4676,X4729,-0.13458643807329113,-0.23761741190470637
MNAR,50,4,mice,X4676,X4745,0.28750101650468146,0.20786178927013477
MNAR,50,4,mice,X4676,X4776,-0.13607275948655725,-0.20456596657477039
MNAR,50,4,mice,X4676,X4780,0.03227066473069483,-0.0033725224298675493
MNAR,50,4,mice,X4676,X4794,0.28726106556196107,0.3170550881099907
MNAR,50,4,mice,X4676,X4828,-0.05016493268689705,-0.23977370871387266
MNAR,50,4,mice,X4676,X4954,-0.07620521767690396,-0.07582780614182928
MNAR,50,4,mice,X4676,X5196,0.14065543365021957,0.17689669660439444
MNAR,50,4,mice,X4676,X5220,0.1580721727478751,0.15992477863551952
MNAR,50,4,mice,X4676,X5226,0.31866359788405507,0.18450709524845543
MNAR,50,4,mice,X4729,X4745,0.1877755227700502,0.052662490651354185
MNAR,50,4,mice,X4729,X4776,-0.039420938985009576,-0.06318688090298102
MNAR,50,4,mice,X4729,X4780,-0.07511823494614298,-0.07881031515952938
MNAR,50,4,mice,X4729,X4794,-0.019198646680501544,-0.06251332876766162
MNAR,50,4,mice,X4729,X4828,0.2593770060105025,0.2491256828594894
MNAR,50,4,mice,X4729,X4954,0.03339604365470998,0.012859647876479575
MNAR,50,4,mice,X4729,X5196,0.08442936399243549,-0.12884054978799425
MNAR,50,4,mice,X4729,X5220,0.11297776096650695,-0.2275087954431227
MNAR,50,4,mice,X4729,X5226,-0.14181228161804507,-0.1966353906445191
MNAR,50,4,mice,X4745,X4776,-0.04755867404892234,-0.25307198265934217
MNAR,50,4,mice,X4745,X4780,0.022871412401678868,-0.0474435802484796
MNAR,50,4,mice,X4745,X4794,0.32942204912556916,0.14989851702736914
MNAR,50,4,mice,X4745,X4828,-0.03625601174099287,-0.16278477191486926
MNAR,50,4,mice,X4745,X4954,0.05991069443423865,0.05842699310909688
MNAR,50,4,mice,X4745,X5196,0.18851541041753805,0.06328940940913777
MNAR,50,4,mice,X4745,X5220,0.2053009022573063,0.31386844428207067
MNAR,50,4,mice,X4745,X5226,0.17814625364561698,0.13109872102130662
MNAR,50,4,mice,X4776,X4780,0.20718306749297075,0.07811951785238254
MNAR,50,4,mice,X4776,X4794,0.04744317966081159,0.1976217970731499
MNAR,50,4,mice,X4776,X4828,0.0268928604497047,0.06789245079872944
MNAR,50,4,mice,X4776,X4954,0.17110590491418556,0.1550754298137287
MNAR,50,4,mice,X4776,X5196,0.010769979595619854,-0.09199297835477072
MNAR,50,4,mice,X4776,X5220,-0.035363841004637166,0.06318688090298108
MNAR,50,4,mice,X4776,X5226,-0.011809596141917369,-0.19692801247752578
MNAR,50,4,mice,X4780,X4794,0.03309907911159734,-0.13771543813032414
MNAR,50,4,mice,X4780,X4828,0.11338773642554473,-0.030331618679819414
MNAR,50,4,mice,X4780,X4954,0.11937327817625405,0.11024696118574194
MNAR,50,4,mice,X4780,X5196,0.0075137545420497776,0.04289584711982242
MNAR,50,4,mice,X4780,X5220,0.08540252551527888,-0.12586124958312916
MNAR,50,4,mice,X4780,X5226,0.08365805205931719,-0.11696235101463573
MNAR,50,4,mice,X4794,X4828,-0.10340253000749859,-0.17796993221397922
MNAR,50,4,mice,X4794,X4954,0.023889661829999725,0.008471286441583724
MNAR,50,4,mice,X4794,X5196,0.07804819248859426,0.11628827907227654
MNAR,50,4,mice,X4794,X5220,0.22125520449865627,0.1539193725119733
MNAR,50,4,mice,X4794,X5226,0.293182992258981,0.06728682619261972
MNAR,50,4,mice,X4828,X4954,0.0898312082395111,0.0075464029175881814
MNAR,50,4,mice,X4828,X5196,0.0867489979267865,0.007547776075609088
MNAR,50,4,mice,X4828,X5220,-0.08470571522883175,-0.32725341277997827
MNAR,50,4,mice,X4828,X5226,0.005257824127121005,-0.10598034459212122
MNAR,50,4,mice,X4954,X5196,0.05668076556096307,0.0017339707982356176
MNAR,50,4,mice,X4954,X5220,0.01332638833778191,-0.012859647876479552
MNAR,50,4,mice,X4954,X5226,0.009115046960387117,-0.17792988540851432
MNAR,50,4,mice,X5196,X5220,0.010876706757180532,-0.021505427088309062
MNAR,50,4,mice,X5196,X5226,0.19674565372836075,0.22920570051459863
MNAR,50,4,mice,X5220,X5226,0.22752331878378967,0.1966353906445191
MNAR,50,4,miceCART,X4676,X4729,-0.13458643807329113,-0.17752317144659266
MNAR,50,4,miceCART,X4676,X4745,0.28750101650468146,0.24349723572770365
MNAR,50,4,miceCART,X4676,X4776,-0.13607275948655725,-0.20309077601795628
MNAR,50,4,miceCART,X4676,X4780,0.03227066473069483,0.04448183470338798
MNAR,50,4,miceCART,X4676,X4794,0.28726106556196107,0.42489348497912527
MNAR,50,4,miceCART,X4676,X4828,-0.05016493268689705,-0.013710727878263829
MNAR,50,4,miceCART,X4676,X4954,-0.07620521767690396,-0.0850329619659228
MNAR,50,4,miceCART,X4676,X5196,0.14065543365021957,0.0853750754148261
MNAR,50,4,miceCART,X4676,X5220,0.1580721727478751,0.15081628681330844
MNAR,50,4,miceCART,X4676,X5226,0.31866359788405507,0.3535439023655055
MNAR,50,4,miceCART,X4729,X4745,0.1877755227700502,0.14892962530726953
MNAR,50,4,miceCART,X4729,X4776,-0.039420938985009576,-0.015544436385543833
MNAR,50,4,miceCART,X4729,X4780,-0.07511823494614298,-0.06846772458847648
MNAR,50,4,miceCART,X4729,X4794,-0.019198646680501544,-0.03466584578915745
MNAR,50,4,miceCART,X4729,X4828,0.2593770060105025,0.1271864618098184
MNAR,50,4,miceCART,X4729,X4954,0.03339604365470998,0.005463034049410974
MNAR,50,4,miceCART,X4729,X5196,0.08442936399243549,0.010233837864391405
MNAR,50,4,miceCART,X4729,X5220,0.11297776096650695,0.07124171551178461
MNAR,50,4,miceCART,X4729,X5226,-0.14181228161804507,-0.09886486062516754
MNAR,50,4,miceCART,X4745,X4776,-0.04755867404892234,-0.07566976165362592
MNAR,50,4,miceCART,X4745,X4780,0.022871412401678868,0.03093985520181649
MNAR,50,4,miceCART,X4745,X4794,0.32942204912556916,0.15865561680938242
MNAR,50,4,miceCART,X4745,X4828,-0.03625601174099287,0.061174326659949714
MNAR,50,4,miceCART,X4745,X4954,0.05991069443423865,0.06929810499388414
MNAR,50,4,miceCART,X4745,X5196,0.18851541041753805,0.023376923374998436
MNAR,50,4,miceCART,X4745,X5220,0.2053009022573063,0.2414246869364236
MNAR,50,4,miceCART,X4745,X5226,0.17814625364561698,0.08287736935529492
MNAR,50,4,miceCART,X4776,X4780,0.20718306749297075,0.15928185522686183
MNAR,50,4,miceCART,X4776,X4794,0.04744317966081159,0.05642825963715538
MNAR,50,4,miceCART,X4776,X4828,0.0268928604497047,0.1525358296989456
MNAR,50,4,miceCART,X4776,X4954,0.17110590491418556,0.1463717380874791
MNAR,50,4,miceCART,X4776,X5196,0.010769979595619854,0.0007043722572030298
MNAR,50,4,miceCART,X4776,X5220,-0.035363841004637166,-0.06205430125676585
MNAR,50,4,miceCART,X4776,X5226,-0.011809596141917369,-0.06688430067325785
MNAR,50,4,miceCART,X4780,X4794,0.03309907911159734,0.03215865321808743
MNAR,50,4,miceCART,X4780,X4828,0.11338773642554473,0.08275771736201701
MNAR,50,4,miceCART,X4780,X4954,0.11937327817625405,0.04150273926136432
MNAR,50,4,miceCART,X4780,X5196,0.0075137545420497776,0.0025572201718677243
MNAR,50,4,miceCART,X4780,X5220,0.08540252551527888,0.08483941159979845
MNAR,50,4,miceCART,X4780,X5226,0.08365805205931719,0.0351454543997111
MNAR,50,4,miceCART,X4794,X4828,-0.10340253000749859,0.03784516406249842
MNAR,50,4,miceCART,X4794,X4954,0.023889661829999725,-0.0576204294461606
MNAR,50,4,miceCART,X4794,X5196,0.07804819248859426,0.0438710253501098
MNAR,50,4,miceCART,X4794,X5220,0.22125520449865627,0.18988113671544313
MNAR,50,4,miceCART,X4794,X5226,0.293182992258981,0.22828432493476877
MNAR,50,4,miceCART,X4828,X4954,0.0898312082395111,0.033564711967961326
MNAR,50,4,miceCART,X4828,X5196,0.0867489979267865,-0.010693480836974181
MNAR,50,4,miceCART,X4828,X5220,-0.08470571522883175,0.05414635288510214
MNAR,50,4,miceCART,X4828,X5226,0.005257824127121005,0.06963500185106376
MNAR,50,4,miceCART,X4954,X5196,0.05668076556096307,-0.0731003017453874
MNAR,50,4,miceCART,X4954,X5220,0.01332638833778191,0.028331951359318246
MNAR,50,4,miceCART,X4954,X5226,0.009115046960387117,-0.04964839534030507
MNAR,50,4,miceCART,X5196,X5220,0.010876706757180532,-0.025042125388789152
MNAR,50,4,miceCART,X5196,X5226,0.19674565372836075,0.0793003085789168
MNAR,50,4,miceCART,X5220,X5226,0.22752331878378967,0.061244840956787346
MNAR,50,4,micePMM,X4676,X4729,-0.13458643807329113,-0.10622896406300425
MNAR,50,4,micePMM,X4676,X4745,0.28750101650468146,0.1559426290813191
MNAR,50,4,micePMM,X4676,X4776,-0.13607275948655725,-0.21106251293380549
MNAR,50,4,micePMM,X4676,X4780,0.03227066473069483,-0.01614531598988276
MNAR,50,4,micePMM,X4676,X4794,0.28726106556196107,0.22799110791532104
MNAR,50,4,micePMM,X4676,X4828,-0.05016493268689705,-0.22945162904677652
MNAR,50,4,micePMM,X4676,X4954,-0.07620521767690396,0.11292834782140103
MNAR,50,4,micePMM,X4676,X5196,0.14065543365021957,0.32104478282991733
MNAR,50,4,micePMM,X4676,X5220,0.1580721727478751,0.20766006799651102
MNAR,50,4,micePMM,X4676,X5226,0.31866359788405507,0.3477910635253818
MNAR,50,4,micePMM,X4729,X4745,0.1877755227700502,0.07199836256933861
MNAR,50,4,micePMM,X4729,X4776,-0.039420938985009576,-0.05765566601970543
MNAR,50,4,micePMM,X4729,X4780,-0.07511823494614298,-0.03218696997235121
MNAR,50,4,micePMM,X4729,X4794,-0.019198646680501544,-0.03506284682086537
MNAR,50,4,micePMM,X4729,X4828,0.2593770060105025,0.19765495970841168
MNAR,50,4,micePMM,X4729,X4954,0.03339604365470998,-0.06168346453084504
MNAR,50,4,micePMM,X4729,X5196,0.08442936399243549,-0.09127598134875459
MNAR,50,4,micePMM,X4729,X5220,0.11297776096650695,-0.11959619868041071
MNAR,50,4,micePMM,X4729,X5226,-0.14181228161804507,-0.008470233490371248
MNAR,50,4,micePMM,X4745,X4776,-0.04755867404892234,-0.16733359151161928
MNAR,50,4,micePMM,X4745,X4780,0.022871412401678868,-0.05055852501921125
MNAR,50,4,micePMM,X4745,X4794,0.32942204912556916,0.15772715003199428
MNAR,50,4,micePMM,X4745,X4828,-0.03625601174099287,-0.03783751163283199
MNAR,50,4,micePMM,X4745,X4954,0.05991069443423865,-0.07811040900666034
MNAR,50,4,micePMM,X4745,X5196,0.18851541041753805,0.1771744476321242
MNAR,50,4,micePMM,X4745,X5220,0.2053009022573063,0.40809902172381585
MNAR,50,4,micePMM,X4745,X5226,0.17814625364561698,0.1862004903117011
MNAR,50,4,micePMM,X4776,X4780,0.20718306749297075,0.2648255572213067
MNAR,50,4,micePMM,X4776,X4794,0.04744317966081159,0.17445628490391688
MNAR,50,4,micePMM,X4776,X4828,0.0268928604497047,0.08946543745454952
MNAR,50,4,micePMM,X4776,X4954,0.17110590491418556,0.08592249001421651
MNAR,50,4,micePMM,X4776,X5196,0.010769979595619854,0.05757156339586841
MNAR,50,4,micePMM,X4776,X5220,-0.035363841004637166,0.09117882298636838
MNAR,50,4,micePMM,X4776,X5226,-0.011809596141917369,-0.007420488769854894
MNAR,50,4,micePMM,X4780,X4794,0.03309907911159734,0.07885860499406319
MNAR,50,4,micePMM,X4780,X4828,0.11338773642554473,0.11909503481655186
MNAR,50,4,micePMM,X4780,X4954,0.11937327817625405,0.047536599072782515
MNAR,50,4,micePMM,X4780,X5196,0.0075137545420497776,0.029418674023163664
MNAR,50,4,micePMM,X4780,X5220,0.08540252551527888,0.03936926511545853
MNAR,50,4,micePMM,X4780,X5226,0.08365805205931719,0.07154230875663985
MNAR,50,4,micePMM,X4794,X4828,-0.10340253000749859,-0.059687601270202686
MNAR,50,4,micePMM,X4794,X4954,0.023889661829999725,-0.01616394820292857
MNAR,50,4,micePMM,X4794,X5196,0.07804819248859426,0.23449746580351388
MNAR,50,4,micePMM,X4794,X5220,0.22125520449865627,0.14422696745369834
MNAR,50,4,micePMM,X4794,X5226,0.293182992258981,0.32265896400170097
MNAR,50,4,micePMM,X4828,X4954,0.0898312082395111,0.019776242854933002
MNAR,50,4,micePMM,X4828,X5196,0.0867489979267865,-0.39336673601658995
MNAR,50,4,micePMM,X4828,X5220,-0.08470571522883175,0.06539039649480634
MNAR,50,4,micePMM,X4828,X5226,0.005257824127121005,-0.005756458426778581
MNAR,50,4,micePMM,X4954,X5196,0.05668076556096307,0.03205160456170093
MNAR,50,4,micePMM,X4954,X5220,0.01332638833778191,-0.06549411655812194
MNAR,50,4,micePMM,X4954,X5226,0.009115046960387117,0.11883198052059894
MNAR,50,4,micePMM,X5196,X5220,0.010876706757180532,-0.15475877766284915
MNAR,50,4,micePMM,X5196,X5226,0.19674565372836075,0.2423803796065382
MNAR,50,4,micePMM,X5220,X5226,0.22752331878378967,0.3382788012236659
MNAR,50,4,miceRF,X4676,X4729,-0.13458643807329113,-0.20320976149235292
MNAR,50,4,miceRF,X4676,X4745,0.28750101650468146,0.2204767618055544
MNAR,50,4,miceRF,X4676,X4776,-0.13607275948655725,-0.14269663251245918
MNAR,50,4,miceRF,X4676,X4780,0.03227066473069483,0.05029981754662821
MNAR,50,4,miceRF,X4676,X4794,0.28726106556196107,0.1554890824451926
MNAR,50,4,miceRF,X4676,X4828,-0.05016493268689705,-0.09936738572124695
MNAR,50,4,miceRF,X4676,X4954,-0.07620521767690396,-0.05606197308918294
MNAR,50,4,miceRF,X4676,X5196,0.14065543365021957,0.11489184828393768
MNAR,50,4,miceRF,X4676,X5220,0.1580721727478751,0.04165412945519565
MNAR,50,4,miceRF,X4676,X5226,0.31866359788405507,0.35447947284184644
MNAR,50,4,miceRF,X4729,X4745,0.1877755227700502,0.1401298099490742
MNAR,50,4,miceRF,X4729,X4776,-0.039420938985009576,-0.03910122602594412
MNAR,50,4,miceRF,X4729,X4780,-0.07511823494614298,-0.09155999963376008
MNAR,50,4,miceRF,X4729,X4794,-0.019198646680501544,-0.015762208124782035
MNAR,50,4,miceRF,X4729,X4828,0.2593770060105025,0.1643836150123407
MNAR,50,4,miceRF,X4729,X4954,0.03339604365470998,0.05365820523267643
MNAR,50,4,miceRF,X4729,X5196,0.08442936399243549,-0.005172606001118739
MNAR,50,4,miceRF,X4729,X5220,0.11297776096650695,0.03666451665002536
MNAR,50,4,miceRF,X4729,X5226,-0.14181228161804507,-0.09274777915203367
MNAR,50,4,miceRF,X4745,X4776,-0.04755867404892234,-0.04870442108258962
MNAR,50,4,miceRF,X4745,X4780,0.022871412401678868,-0.0010182766148900666
MNAR,50,4,miceRF,X4745,X4794,0.32942204912556916,0.2789576048355845
MNAR,50,4,miceRF,X4745,X4828,-0.03625601174099287,0.061978824056797506
MNAR,50,4,miceRF,X4745,X4954,0.05991069443423865,-0.06364217491107892
MNAR,50,4,miceRF,X4745,X5196,0.18851541041753805,0.20818909164946253
MNAR,50,4,miceRF,X4745,X5220,0.2053009022573063,0.05169506513931872
MNAR,50,4,miceRF,X4745,X5226,0.17814625364561698,0.18813165877307492
MNAR,50,4,miceRF,X4776,X4780,0.20718306749297075,0.16430139604251023
MNAR,50,4,miceRF,X4776,X4794,0.04744317966081159,0.08243302236674098
MNAR,50,4,miceRF,X4776,X4828,0.0268928604497047,0.05057009520256216
MNAR,50,4,miceRF,X4776,X4954,0.17110590491418556,0.17571600991701028
MNAR,50,4,miceRF,X4776,X5196,0.010769979595619854,-0.056378647144520184
MNAR,50,4,miceRF,X4776,X5220,-0.035363841004637166,0.03165927512134397
MNAR,50,4,miceRF,X4776,X5226,-0.011809596141917369,-0.04608743009118927
MNAR,50,4,miceRF,X4780,X4794,0.03309907911159734,0.04329563310396873
MNAR,50,4,miceRF,X4780,X4828,0.11338773642554473,0.04489993381735928
MNAR,50,4,miceRF,X4780,X4954,0.11937327817625405,0.038188860147841806
MNAR,50,4,miceRF,X4780,X5196,0.0075137545420497776,0.05446443741032161
MNAR,50,4,miceRF,X4780,X5220,0.08540252551527888,0.07273506783937991
MNAR,50,4,miceRF,X4780,X5226,0.08365805205931719,0.07278845678736227
MNAR,50,4,miceRF,X4794,X4828,-0.10340253000749859,-0.12320182791983823
MNAR,50,4,miceRF,X4794,X4954,0.023889661829999725,-0.013681602622465799
MNAR,50,4,miceRF,X4794,X5196,0.07804819248859426,0.09743037234286997
MNAR,50,4,miceRF,X4794,X5220,0.22125520449865627,0.04591203618844976
MNAR,50,4,miceRF,X4794,X5226,0.293182992258981,0.19735782274426605
MNAR,50,4,miceRF,X4828,X4954,0.0898312082395111,0.06241516727075389
MNAR,50,4,miceRF,X4828,X5196,0.0867489979267865,0.016255576110999218
MNAR,50,4,miceRF,X4828,X5220,-0.08470571522883175,-0.0061058307018938525
MNAR,50,4,miceRF,X4828,X5226,0.005257824127121005,-0.10288704062792343
MNAR,50,4,miceRF,X4954,X5196,0.05668076556096307,-0.03338796369055387
MNAR,50,4,miceRF,X4954,X5220,0.01332638833778191,-0.06307099569084408
MNAR,50,4,miceRF,X4954,X5226,0.009115046960387117,-0.11295110527787451
MNAR,50,4,miceRF,X5196,X5220,0.010876706757180532,0.05215405218431045
MNAR,50,4,miceRF,X5196,X5226,0.19674565372836075,0.17870602533951047
MNAR,50,4,miceRF,X5220,X5226,0.22752331878378967,0.039358246446442244
MNAR,50,4,miceSample,X4676,X4729,-0.13458643807329113,-0.08039977681052939
MNAR,50,4,miceSample,X4676,X4745,0.28750101650468146,0.043845654348601104
MNAR,50,4,miceSample,X4676,X4776,-0.13607275948655725,-0.09548260690973716
MNAR,50,4,miceSample,X4676,X4780,0.03227066473069483,-0.024290635336173674
MNAR,50,4,miceSample,X4676,X4794,0.28726106556196107,0.15086317332846122
MNAR,50,4,miceSample,X4676,X4828,-0.05016493268689705,-0.011720180773462383
MNAR,50,4,miceSample,X4676,X4954,-0.07620521767690396,-0.05434635339821266
MNAR,50,4,miceSample,X4676,X5196,0.14065543365021957,-0.013154817946261802
MNAR,50,4,miceSample,X4676,X5220,0.1580721727478751,0.03532917898244969
MNAR,50,4,miceSample,X4676,X5226,0.31866359788405507,-0.004786960463336686
MNAR,50,4,miceSample,X4729,X4745,0.1877755227700502,0.07565678989712156
MNAR,50,4,miceSample,X4729,X4776,-0.039420938985009576,0.02534556030547182
MNAR,50,4,miceSample,X4729,X4780,-0.07511823494614298,-0.08237158288773264
MNAR,50,4,miceSample,X4729,X4794,-0.019198646680501544,-0.05464052121564467
MNAR,50,4,miceSample,X4729,X4828,0.2593770060105025,0.05498843523616948
MNAR,50,4,miceSample,X4729,X4954,0.03339604365470998,-0.006491731530042517
MNAR,50,4,miceSample,X4729,X5196,0.08442936399243549,0.05463086012887595
MNAR,50,4,miceSample,X4729,X5220,0.11297776096650695,0.0008205767859144166
MNAR,50,4,miceSample,X4729,X5226,-0.14181228161804507,-0.0517009442665992
